# Noms de la població. 2020
# Pla de l'Estany
# Font: Idescat, a partir del Registre de Població de Catalunya.
# Nota: ‰ calculat sobre el total de la població a la dècada seleccionada.
# Nota: Només es mostren els noms de freqüència igual o superior a 4.
# Institut d'Estadística de Catalunya
# http://www.idescat.cat/noms/?sexe=0&res=d28
# Pos.;Sexe;Nom;Rànquing. Freqüència;Rànquing. ‰
00217;H;MUSA;24;0,74
00217;D;MÍRIAM/MIRIAM;24;0,74
00223;D;ASSUMPCIÓ;23;0,71
00223;H;CRISTIÁN;23;0,71
00223;D;ENRIQUETA;23;0,71
00223;H;JUAN ANTONIO;23;0,71
00223;D;MANUELA;23;0,71
00228;D;ADELA;22;0,68
00228;D;INÉS;22;0,68
00228;H;JOSÉ MANUEL;22;0,68
00228;H;JUAN JOSÉ;22;0,68
00228;D;MARIA LUISA/MARÍA LUISA;22;0,68
00228;H;MATEU;22;0,68
00228;D;ÈLIA/ELIA;22;0,68
00235;D;ENCARNACIÓN;21;0,65
00235;H;IBRAHIMA;21;0,65
00235;D;KHADIJA;21;0,65
00235;D;MARIA ÀNGELA/MARÍA ÁNGELA;21;0,65
00235;D;MARÍA JOSÉ;21;0,65
00235;H;MUSTAPHA;21;0,65
00235;D;QUERALT;21;0,65
00235;H;RAFEL;21;0,65
00235;H;YOUSSEF;21;0,65
00244;D;AIDA/AÏDA/AÍDA;20;0,62
00244;H;ALEXANDRE;20;0,62
00244;D;CAROLINA;20;0,62
00244;D;ELISA;20;0,62
00244;D;ELISENDA;20;0,62
00244;D;EMÍLIA/EMILIA;20;0,62
00244;H;IAN;20;0,62
00244;H;ISMAEL;20;0,62
00244;D;MARIA ASSUMPCIÓ;20;0,62
00244;H;RACHID;20;0,62
00244;H;ROC;20;0,62
00244;D;VERÒNICA/VERÓNICA;20;0,62
00244;H;VICENTE;20;0,62
00257;H;ANDRÉS;19;0,59
00257;D;ASUNCIÓN;19;0,59
00257;H;DÍDAC;19;0,59
00257;H;ERIC/ÈRIC/ÉRIC;19;0,59
00257;D;LIA/LÍA;19;0,59
00257;H;MARCEL;19;0,59
00257;H;RAYAN;19;0,59
00257;D;REMEI;19;0,59
00257;H;SAID/SAÏD;19;0,59
00257;H;VICENÇ;19;0,59
00267;H;AGUSTÍN;18;0,56
00267;D;AURORA;18;0,56
00267;D;EULÀLIA/EULALIA;18;0,56
00267;D;FATUMATA;18;0,56
00267;H;MARIO;18;0,56
00267;D;SOFÍA/SOFIA;18;0,56
00267;D;VICTÒRIA/VICTORIA;18;0,56
00267;H;ÀYOUB/ÁYOUB;18;0,56
00275;D;AGNÈS;17;0,53
00275;D;ELNA;17;0,53
00275;H;IBRAHIM;17;0,53
00275;D;JORDINA;17;0,53
00275;H;MAX;17;0,53
00275;D;PATRÍCIA/PATRICIA;17;0,53
00275;H;RUBÈN/RUBÉN;17;0,53
00282;H;ADRIÁN;16;0,50
00282;H;ARAN/ARÁN;16;0,50
00282;H;DIEGO;16;0,50
00282;H;ERNEST;16;0,50
00282;D;GEORGINA;16;0,50
00282;D;IRIS;16;0,50
00282;D;NOA;16;0,50
00282;D;NOEMÍ/NOEMI;16;0,50
00282;H;PABLO;16;0,50
00282;H;RAÜL/RAÚL;16;0,50
00292;D;ADRIANA;15;0,46
00292;D;ANGELINA;15;0,46
00292;D;BLANCA;15;0,46
00292;H;ERIK;15;0,46
00292;D;INMACULADA;15;0,46
00292;H;JUAN MANUEL;15;0,46
00292;D;NOÈLIA/NOELIA;15;0,46
00292;H;RICARDO;15;0,46
00292;D;RITA;15;0,46
00301;H;AGUSTÍ;14;0,43
00301;D;ELVIRA;14;0,43
00301;D;FLORA;14;0,43
00301;H;HICHAM;14;0,43
00301;D;IRINA;14;0,43
00301;H;ISIDRO;14;0,43
00301;H;JULIÁN;14;0,43
00301;D;LUCÍA;14;0,43
00301;D;MALAK;14;0,43
00301;H;MAMADOU;14;0,43
00301;D;MARIA DEL MAR/ MARÍA DEL MAR;14;0,43
00301;D;MARIA JOSEFA/MARÍA JOSEFA;14;0,43
00301;D;MARIA MERCEDES/MARÍA MERCEDES;14;0,43
00301;D;NÀDIA/NADIA;14;0,43
00301;H;QUIM;14;0,43
00301;H;ROBERT;14;0,43
00301;H;ROBERTO;14;0,43
00301;H;UNAI;14;0,43
00301;D;VANESA;14;0,43
00320;H;AARON/AARÓN;13;0,40
00320;D;AFRA;13;0,40
00320;H;ALFONS;13;0,40
00320;D;AYA;13;0,40
00320;D;BEATRIZ;13;0,40
00320;D;ELISABETH;13;0,40
00320;H;EMILIO;13;0,40
00320;H;EUDALD;13;0,40
00320;D;FATOU;13;0,40
00320;D;IONA;13;0,40
00320;H;IZAN;13;0,40
00320;H;JACINT;13;0,40
00320;H;LAMINE;13;0,40
00320;H;LEO;13;0,40
00320;H;LLORENÇ;13;0,40
00320;D;LUISA;13;0,40
00320;D;MARIA MONTSERRAT/MARÍA MONTSERRAT;13;0,40
00320;D;MARIA VICTÒRIA/MARÍA VICTORIA;13;0,40
00320;D;MARIANA;13;0,40
00320;H;MARTÍN;13;0,40
00340;H;AITOR;12;0,37
00340;D;AURA;12;0,37
00340;D;CONSOL;12;0,37
00340;H;CRISTÓBAL;12;0,37
00340;D;ELSA;12;0,37
00340;D;ENGRACIA;12;0,37
00340;D;EVA MARIA/EVA MARÍA;12;0,37
00340;D;GINA;12;0,37
00340;D;JÈSSICA/JESSICA;12;0,37
00340;D;MARIA CRISTINA/MARÍA CRISTINA;12;0,37
00340;D;MARIA GRÀCIA/MARÍA GRACIA;12;0,37
00340;D;MARIA NEUS/MARÍA NEUS;12;0,37
00340;H;MUHAMADOU;12;0,37
00340;H;MUSTAFA/MUSTAFÀ/MUSTAFÁ;12;0,37
00340;D;NAIMA;12;0,37
00340;D;TRINIDAD;12;0,37
00340;D;VANESSA;12;0,37
00357;H;ADAMA;11;0,34
00357;D;AICHA;11;0,34
00357;H;DOMINGO;11;0,34
00357;D;DUNA;11;0,34
00357;H;EBRIMA;11;0,34
00357;H;EDUARDO;11;0,34
00357;D;ESTEFANIA/ESTEFANÍA;11;0,34
00357;D;EUGÈNIA/EUGENIA;11;0,34
00357;D;HAJA;11;0,34
00357;H;HASSAN;11;0,34
00357;D;HAYAT;11;0,34
00357;D;ISONA;11;0,34
00357;H;JOSÉ RAMON/JOSÉ RAMÓN;11;0,34
00357;H;KHALID;11;0,34
00357;D;LEONOR;11;0,34
00357;H;MARCOS;11;0,34
00357;D;MARIA EUGÈNIA/MARÍA EUGENIA;11;0,34
00357;D;MARIA JESÚS/MARÍA JESÚS;11;0,34
00357;D;MATILDE;11;0,34
00357;H;MOHAMADOU;11;0,34
00357;D;NEREA;11;0,34
00357;H;OT;11;0,34
00357;H;SEBASTIÀ;11;0,34
00357;H;VÍCTOR MANUEL;11;0,34
00381;H;ALEXANDER;10;0,31
00381;H;BAKARY;10;0,31
00381;H;BILAL;10;0,31
00381;H;EMILI;10;0,31
00381;D;ERICA;10;0,31
00381;D;ESTRELLA;10;0,31
00381;H;GIL;10;0,31
00381;D;HAJAR;10;0,31
00381;H;HAMZA;10;0,31
00381;D;IRIA/IRÍA;10;0,31
00381;H;JOFRE;10;0,31
00381;H;JOSEP LLUÍS;10;0,31
00381;H;JOSÉ MIGUEL;10;0,31
00381;H;KARIM;10;0,31
00381;D;KUMBA;10;0,31
00381;H;LAMIN;10;0,31
00381;D;LINA;10;0,31
00381;H;LORENZO;10;0,31
00381;H;MAHAMADU;10;0,31
00381;D;MARIA ELENA/MARÍA ELENA;10;0,31
00381;H;MARIANO;10;0,31
00381;H;MOUSSA;10;0,31
00381;D;NAJAT;10;0,31
00381;H;OLEGUER;10;0,31
00381;D;OLÍVIA/OLIVIA;10;0,31
00381;D;RUTH;10;0,31
00381;D;SOUAD;10;0,31
00381;H;SULAYMAN;10;0,31
00409;D;AGUSTINA;9;0,28
00409;H;ALFONSO;9;0,28
00409;D;AMIRA;9;0,28
00409;H;ANAS/ANÁS;9;0,28
00409;D;ANAÍS/ANAÏS/ANAIS;9;0,28
00409;H;ANOUAR;9;0,28
00409;D;ASTRID;9;0,28
00409;H;AXEL;9;0,28
00409;H;AYMAN;9;0,28
00409;H;BONAVENTURA;9;0,28
00409;H;BRU;9;0,28
00409;D;BÀRBARA/BÁRBARA;9;0,28
00409;H;DENÍS/DENIS;9;0,28
00409;H;ESSA;9;0,28
00409;D;GABRIELA;9;0,28
00409;D;GAL LA;9;0,28
00409;H;GONZALO;9;0,28
00409;H;HÈCTOR/HÉCTOR;9;0,28
00409;H;IKER;9;0,28
00409;D;IMAN;9;0,28
00409;H;JOSEP ANTONI;9;0,28
00409;H;KAI;9;0,28
00409;D;KARIMA;9;0,28
00409;D;LAILA;9;0,28
00409;H;LUCÀ;9;0,28
00409;D;NATIVIDAD;9;0,28
00409;H;RAIMON/RAIMÓN;9;0,28
00409;D;SALMA;9;0,28
00409;H;SAMBA;9;0,28
00409;H;SEBASTIAN/SEBASTIÁN;9;0,28
00409;D;VALÈRIA/VALERIA;9;0,28
00409;D;VIOLETA;9;0,28
00409;H;YASSIN;9;0,28
00409;D;ÁNGELES;9;0,28
00443;H;ABDESLAM;8;0,25
00443;H;ABDOULAYE;8;0,25
00443;H;ABDOULIE;8;0,25
00443;H;ADIL;8;0,25
00443;D;AISETU;8;0,25
00443;H;AMADEU;8;0,25
00443;H;AMADOU;8;0,25
00443;H;AMIR;8;0,25
00443;H;BANGALLY;8;0,25
00443;H;BRUNO;8;0,25
00443;H;DAMIÀ;8;0,25
00443;D;DANA;8;0,25
00443;H;EL MUSTAPHA;8;0,25
00443;H;ELOY;8;0,25
00443;D;ENCARNACIO;8;0,25
00443;D;GAL·LA;8;0,25
00443;H;GRAU;8;0,25
00443;D;GRETA;8;0,25
00443;H;GUILLERMO;8;0,25
00443;D;HANANE;8;0,25
00443;H;IGNACIO;8;0,25
00443;D;IRMA;8;0,25
00443;H;JAMAL;8;0,25
00443;D;JANNAT;8;0,25
00443;H;JERONI;8;0,25
00443;H;JOAN CARLES;8;0,25
00443;H;JUAN FRANCISCO;8;0,25
00443;H;JUSTO;8;0,25
00443;D;JÈNIFER/JENIFER;8;0,25
00443;D;KADIJATOU;8;0,25
00443;D;MARIA NÚRIA/MARÍA NURIA;8;0,25
00443;D;MARÍA DE LOS ÁNGELES;8;0,25
00443;H;MÀRIUS;8;0,25
00443;D;NICOLE;8;0,25
00443;D;NIEVES;8;0,25
00443;H;PEP;8;0,25
00443;D;RAFAELA;8;0,25
00443;D;REBECA;8;0,25
00443;H;ROMAN/ROMÁN;8;0,25
00443;D;SIRA;8;0,25
00443;H;TARIK;8;0,25
00484;H;ABDELLATIF;7;0,22
00484;H;ACHRAF;7;0,22
00484;H;AKRAM;7;0,22
00484;H;ANDREI;7;0,22
00484;H;ANSUMANA;7;0,22
00484;D;ARACELI;7;0,22
00484;H;BENET;7;0,22
00484;D;BINTOU;7;0,22
00484;H;BRAHIM;7;0,22
00484;D;CHAIMAE;7;0,22
00484;D;DANIELA;7;0,22
00484;H;DEMBA;7;0,22
00484;H;DRISS;7;0,22
00484;H;EDGAR;7;0,22
00484;H;FLORENCIO;7;0,22
00484;D;GALA;7;0,22
00484;D;GEMA;7;0,22
00484;H;HAGIE;7;0,22
00484;H;HUGO;7;0,22
00484;D;IVETTE;7;0,22
00484;D;JAMILA;7;0,22
00484;D;JENNIFER;7;0,22
00484;H;JOAN ANTONI;7;0,22
00484;H;JONATHAN;7;0,22
00484;H;KEVIN;7;0,22
00484;H;LIAM;7;0,22
00484;D;LLÚCIA;7;0,22
00484;D;LORENA;7;0,22
00484;H;LUCAS;7;0,22
00484;D;MALIKA;7;0,22
00484;D;MARIA GLÒRIA/MARÍA GLORIA;7;0,22
00484;D;MARIA MAGDALENA/MARÍA MAGDALENA;7;0,22
00484;H;MER;7;0,22
00484;D;MIA;7;0,22
00484;H;NOAH;7;0,22
00484;H;OUSMAN;7;0,22
00484;D;PURIFICACIÓN;7;0,22
00484;D;ROSALIA/ROSALÍA;7;0,22
00484;D;RUT;7;0,22
00484;D;SAMIRA;7;0,22
00484;H;SIMON/SIMÓN;7;0,22
00484;H;SOUFIANE;7;0,22
00484;H;SOULEYMANE;7;0,22
00484;D;TRINITAT;7;0,22
00484;H;URIEL;7;0,22
00484;H;VALENTÍ;7;0,22
00484;H;VALENTÍN;7;0,22
00484;D;VINYET;7;0,22
00484;D;YASMINA;7;0,22
00484;H;YASSINE;7;0,22
00484;H;YASSIR;7;0,22
00484;D;ZOHRA;7;0,22
00484;D;ÀNGELS;7;0,22
00537;H;ABDELAZIZ;6;0,19
00537;H;ABDELILAH;6;0,19
00537;H;ABDELKADER;6;0,19
00537;H;ABDELLAH;6;0,19
00537;D;AINHOA;6;0,19
00537;D;AISHA;6;0,19
00537;D;ALBERTA;6;0,19
00537;H;ALFREDO;6;0,19
00537;H;AMARA;6;0,19
00537;D;AMPARO;6;0,19
00537;H;ARAM;6;0,19
00537;H;ARTUR;6;0,19
00537;D;ASCENSION/ASCENSIÓN;6;0,19
00537;D;ASMA;6;0,19
00537;D;AURÈLIA/AURELIA;6;0,19
00537;H;BARTOLOMÉ;6;0,19
00537;D;BIBIANA;6;0,19
00537;D;CECÍLIA/CECILIA;6;0,19
00537;D;CHLOE/CHLÓE;6;0,19
00537;D;CINTA;6;0,19
00537;D;CORAL;6;0,19
00537;H;DAN;6;0,19
00537;H;DAWDA;6;0,19
00537;H;DEMBO;6;0,19
00537;D;DINA;6;0,19
00537;D;ERIKA;6;0,19
00537;D;ESPERANZA;6;0,19
00537;D;FATIHA;6;0,19
00537;D;FATIMA ZOHRA;6;0,19
00537;H;FERRIOL;6;0,19
00537;D;FIONA;6;0,19
00537;H;GAEL;6;0,19
00537;H;GASPAR;6;0,19
00537;D;GISELA;6;0,19
00537;D;GUADALUPE;6;0,19
00537;H;HAGI;6;0,19
00537;H;ILYAS;6;0,19
00537;D;ISATOU;6;0,19
00537;H;JONATAN/JONATÁN;6;0,19
00537;H;JOSEP ORIOL;6;0,19
00537;H;JULI;6;0,19
00537;H;JULIO;6;0,19
00537;H;JULIÀ;6;0,19
00537;H;LASSANA;6;0,19
00537;D;LOLA;6;0,19
00537;D;LOUBNA;6;0,19
00537;D;MAGALÍ;6;0,19
00537;H;MAGÍ;6;0,19
00537;D;MAMASA;6;0,19
00537;D;MARGOT;6;0,19
00537;D;MARIA BELÉN/MARÍA BELÉN;6;0,19
00537;D;MARIA DEL ROSARIO/MARÍA DEL ROSARIO;6;0,19
00537;D;MARIA DEL ROSER/MARÍA DEL ROSER;6;0,19
00537;D;MARIA DELS ÀNGELS;6;0,19
00537;D;MARIA ROSARIO/MARÍA ROSARIO;6;0,19
00537;D;MILAGROS;6;0,19
00537;D;NASSIRA;6;0,19
00537;D;NATIVITAT;6;0,19
00537;H;NICOLÀS/NICOLÁS;6;0,19
00537;H;NIZAR;6;0,19
00537;H;OUSSAMA;6;0,19
00537;D;REMEDIOS;6;0,19
00537;H;SAAD;6;0,19
00537;D;SAIDA;6;0,19
00537;H;SAIKOU;6;0,19
00537;D;SANAE;6;0,19
00537;D;SHEILA;6;0,19
00537;D;SOUMIA;6;0,19
00537;D;TAMARA;6;0,19
00537;D;TATIANA;6;0,19
00537;H;VICENS;6;0,19
00537;H;WALID;6;0,19
00537;H;YAHYA;6;0,19
00610;H;ABDERRAHIM;5;0,15
00610;D;ADORACIÓN;5;0,15
00610;D;AINOA;5;0,15
00610;D;AISETOU;5;0,15
00610;D;AITANA;5;0,15
00610;D;ALÈXIA/ALEXIA;5;0,15
00610;D;AMAL;5;0,15
00610;D;AMINA;5;0,15
00610;D;AMÀLIA/AMALIA;5;0,15
00610;D;AMÈLIA/AMELIA;5;0,15
00610;D;ANA ISABEL;5;0,15
00610;D;ANABEL;5;0,15
00610;H;ARITZ;5;0,15
00610;D;ASMAE;5;0,15
00610;H;BALTASAR;5;0,15
00610;H;BARTOMEU;5;0,15
00610;H;BERNARDO;5;0,15
00610;H;BILALY;5;0,15
00610;H;CARLOS ALBERTO;5;0,15
00610;D;CHANTAL;5;0,15
00610;H;CHRISTIAN;5;0,15
00610;D;CLOÈ/CLOE;5;0,15
00610;D;CONSUELO;5;0,15
00610;D;CORA;5;0,15
00610;D;CÀNDIDA/CÁNDIDA;5;0,15
00610;D;DIANA;5;0,15
00610;D;DÀNIA/DANIA;5;0,15
00610;H;EBRAHIMA;5;0,15
00610;H;EUGENIO;5;0,15
00610;D;FINA;5;0,15
00610;D;FLORENTINA;5;0,15
00610;H;FODAY;5;0,15
00610;H;FRANCISCO JOSÉ;5;0,15
00610;D;HAFIDA;5;0,15
00610;D;HALIMA;5;0,15
00610;H;HAMID;5;0,15
00610;H;IBAI;5;0,15
00610;H;IGNASI;5;0,15
00610;H;IMAD;5;0,15
00610;D;IMANE;5;0,15
00610;H;IOAN;5;0,15
00610;H;ISMAÏL/ISMAÍL;5;0,15
00610;H;ISSA;5;0,15
00610;H;IU/ÏU;5;0,15
00610;H;IYAD;5;0,15
00610;H;JOAN JOSEP;5;0,15
00610;H;JOAN RAMON/JOAN RAMÓN;5;0,15
00610;D;JULITA;5;0,15
00610;H;LASANA;5;0,15
00610;D;LATIFA;5;0,15
00610;D;LEILA;5;0,15
00610;H;LLIBERT;5;0,15
00610;D;MARIA ANNA;5;0,15
00610;D;MARIA CONCEPCIÓ;5;0,15
00610;D;MARIA CONCEPCIÓN/MARÍA CONCEPCIÓN;5;0,15
00610;D;MARIA ELISA/MARÍA ELISA;5;0,15
00610;D;MARIA ENGRÀCIA/MARÍA ENGRACIA;5;0,15
00610;D;MARIA EULÀLIA/MARÍA EULALIA;5;0,15
